chr start end symbol
4 52859817 52886529 LRRC66
4 147096869 147112687 LSM6
4 4269428 4291881 LYAR
4 4269428 4291748 LYAR*
4 151503302 151505845 MAB21L2
4 120976777 120988003 MAD2L1
4 1303578 1333936 MAEA
4 1303230 1333936 MAEA*
4 1283678 1333925 MAEA**
4 140637906 141075338 MAML3
4 6576915 6625075 MAN2B2
4 103551926 103682125 MANBA
4 156263811 156298117 MAP9
4 86931562 87281206 MAPK10
4 86931586 87281206 MAPK10*
4 86931586 87374348 MAPK10**
4 86933448 87275797 MAPK10***
4 86933448 87292020 MAPK10****
4 87040958 87141079 MAPK10-AS1
4 164445449 164534686 MARCHF1
4 164445449 165304407 MARCHF1*
4 110481401 110609875 MCUB
4 17616263 17635726 MED28
4 88754120 88767944 MEPE
4 88742549 88767968 MEPE*
4 88755854 88767968 MEPE**
4 88754120 88767968 MEPE***
4 99916871 99983960 METAP1
4 119606546 119636585 METTL14
4 119585242 119606496 METTL14-DT
4 170907752 170924928 MFAP3L
4 170907752 170947546 MFAP3L*
4 170952925 170954154 MFAP3L**
4 2932287 2936586 MFSD10
4 2932287 2935964 MFSD10*
4 2932293 2936552 MFSD10**
4 128838886 128886328 MFSD8
4 128838886 128887118 MFSD8*
4 128838959 128886328 MFSD8**
4 140187318 140201379 MGARP
4 141363415 141419447 MGAT4D
4 140586972 140625397 MGST2
4 140586921 140661899 MGST2*
4 11784801 11784872 MIR12113
4 22516934 22517008 MIR12115
4 114028018 114028111 MIR1243
4 102251458 102251571 MIR1255A
4 36427987 36428050 MIR1255B1
4 67142541 67142646 MIR1269A
4 183090445 183090531 MIR1305
4 117220880 117220924 MIR1973
4 126428413 126428462 MIR2054
4 20529897 20530007 MIR218-1
4 111781737 111781803 MIR297
4 113569338 113569407 MIR302A
4 113569640 113569713 MIR302B
4 113569518 113569586 MIR302C
4 113567875 113569859 MIR302CHG
4 113567875 113571207 MIR302CHG*
4 113569159 113569227 MIR302D
4 10080234 10080316 MIR3138
4 144264612 144264688 MIR3139
4 153410478 153410568 MIR3140
4 113569029 113569097 MIR367
4 99918537 99918611 MIR3684
4 160049953 160050046 MIR3688-1
4 160049956 160050043 MIR3688-2
4 5925001 5925055 MIR378D1
4 185772166 185772264 MIR3945
4 185764449 185776806 MIR3945HG
4 7461754 7461845 MIR4274
4 28821203 28821290 MIR4275
4 175344945 175345015 MIR4276
4 53578848 53578914 MIR4449
4 77494720 77494785 MIR4450
4 86643620 86643686 MIR4451
4 87463634 87463705 MIR4452
4 153457579 153457668 MIR4453
4 153457415 153460415 MIR4453HG
4 164014725 164014780 MIR4454
4 185859536 185859594 MIR4455
4 7312176 7312251 MIR4798
4 148703745 148703819 MIR4799
4 2251803 2251883 MIR4800
4 37243531 37243613 MIR4801
4 40504056 40504136 MIR4802
4 13629488 13629581 MIR5091
4 61788336 61788402 MIR548AG1
4 77496703 77496779 MIR548AH
4 148265780 148265869 MIR548G
4 9557788 9557937 MIR548I2
4 174189310 174189384 MIR548T
4 39413529 39413594 MIR5591
4 88221646 88221735 MIR5705
4 343945 344041 MIR571
4 11370450 11370545 MIR572
4 24521814 24521913 MIR573
4 38869652 38869748 MIR574
4 83674489 83674583 MIR575
4 110409853 110409951 MIR576
4 115577914 115578010 MIR577
4 166307393 166307489 MIR578
4 172107334 172107443 MIR6082
4 147329734 147329840 MIR7849
4 21466322 21466381 MIR7978
4 47654685 47654758 MIR8053
4 102161951 102162029 MIR8066
4 114073437 114073518 MIR8082
4 1988110 1988204 MIR943
4 8007027 8007108 MIR95
4 146540536 146581185 MMAA
4 90800661 90875761 MMRN1
4 90816004 90875761 MMRN1*
4 154265800 154336247 MND1
4 154265839 154336270 MND1*
4 71768085 71853885 MOB1B
4 71768085 71842466 MOB1B*
4 6641817 6644470 MRFAP1
4 6709428 6711592 MRFAP1L1
4 78783983 78873939 MRPL1
4 84377084 84382876 MRPS18C
4 84377210 84383448 MRPS18C*
4 3250885 3258340 MSANTD1
4 3246095 3258340 MSANTD1*
4 166248820 166264314 MSMO1
4 166248817 166264314 MSMO1*
4 4861391 4865660 MSX1
4 75023834 75168814 MTHFD2L
4 75023834 75027970 MTHFD2L*
4 75023824 75027975 MTHFD2L**
4 75023824 75168814 MTHFD2L***
4 74988989 75107916 MTHFD2L****
4 187454808 187476721 MTNR1A
4 100485234 100545154 MTTP
4 100485286 100545154 MTTP*
4 71337913 71348714 MUC7
4 71337674 71348714 MUC7*
4 71296208 71348714 MUC7**
4 2249158 2263836 MXD4
4 671710 675817 MYL5
4 668330 675817 MYL5*
4 120056986 120108944 MYOZ2
4 40058469 40159872 N4BP2
4 80237800 80247215 NAA11
4 140222658 140312538 NAA15
4 76837591 76862166 NAAA
4 76831807 76862166 NAAA*
4 76834812 76862166 NAAA**
4 164047859 164088042 NAF1
4 164049822 164088042 NAF1*
4 89617063 89618980 NAP1L5
4 2061053 2070816 NAT8L
4 17812601 17846487 NCAPG
4 121956767 121993690 NDNF
4 118955640 119179789 NDST3
4 118954476 119179789 NDST3*
4 115748922 116034776 NDST4
4 140211070 140222364 NDUFC1
4 140211085 140223631 NDUFC1*
4 140211070 140223705 NDUFC1**
4 140211070 140222388 NDUFC1***
4 178231027 178284090 NEIL3
4 170313959 170533734 NEK1
4 170314007 170533734 NEK1*
4 170480182 170533734 NEK1**
4 1984450 2010701 NELFA
4 113434671 113437336 NEUROG2
4 113436534 113468040 NEUROG2-AS1
4 103423090 103538459 NFKB1
4 103422515 103538459 NFKB1*
4 47849257 47916600 NFXL1
4 47849249 47916684 NFXL1*
4 47849249 47916661 NFXL1**
4 48018788 48042190 NIPAL1
4 1396719 1400230 NKX1-1
4 13542453 13546132 NKX3-2
4 85413137 85420445 NKX6-1
4 56461397 56502465 NMU
4 56461397 56502960 NMU*
4 57829515 57843772 NOA1
4 139936934 139967093 NOCT
4 2939663 2965133 NOP14
4 2937272 2952800 NOP14-AS1
4 72904848 73013918 NPFFR2
4 72897716 73014021 NPFFR2*
4 106816627 106892828 NPNT
4 164245113 164253748 NPY1R
4 156094874 156138228 NPY2R
4 156129787 156138228 NPY2R*
4 164265043 164273086 NPY5R
4 164264998 164273086 NPY5R*
4 164265253 164273086 NPY5R**
4 148999914 149363566 NR3C2
4 148999914 149365850 NR3C2*
4 1894508 1944302 NSD2
4 1873119 1983919 NSD2*
4 1894508 1983934 NSD2**
4 1902352 1950545 NSD2***
4 1894508 1983930 NSD2****
4 4388258 4420785 NSG1
4 4388828 4420785 NSG1*
4 40751971 40813201 NSUN7
4 123813731 123844123 NUDT6
4 123813731 123843752 NUDT6*
4 88343724 88380607 NUDT9
4 88343727 88380606 NUDT9*
4 88343748 88380606 NUDT9**
4 77035811 77069668 NUP54
4 77035816 77069550 NUP54*
4 37246364 37451085 NWD2
4 48833322 48863834 OCIAD1
4 48833059 48863834 OCIAD1*
4 48833243 48863834 OCIAD1**
4 48833104 48863832 OCIAD1***
4 48854025 48862220 OCIAD1-AS1
4 48887035 48908791 OCIAD2
4 48887396 48908845 OCIAD2*
4 71061441 71070293 ODAM
4 76481275 76491090 ODAPH
4 76481257 76491103 ODAPH*
4 76481275 76490027 ODAPH**
4 71263656 71275912 OPRPN
4 109571754 109588976 OSTC
4 109571740 109588978 OSTC*
4 4190453 4228656 OTOP1
4 146054801 146101741 OTUD4
4 146080288 146099310 OTUD4*
4 146080288 146101741 OTUD4**
4 146054801 146100832 OTUD4***
4 135117487 135122944 PABPC4L
4 20702080 20734179 PACRGL
4 20697904 20754523 PACRGL*
4 57302425 57330744 PAICS
4 57301914 57327534 PAICS*
4 169418202 169849590 PALLD
4 169753245 169849590 PALLD*
4 169552728 169849590 PALLD**
4 111516668 111536614 PANCR
4 111524516 111536614 PANCR*
4 108534821 108641390 PAPSS1
4 79833031 79860592 PAQR3
4 75858325 75975323 PARM1
4 75881183 75895572 PARM1-AS1
4 80748624 80784401 PCAT4
4 134070448 134075042 PCDH10
4 134070448 134115855 PCDH10*
4 138440072 138453648 PCDH18
4 30721990 30734583 PCDH7
4 30721990 31148422 PCDH7*
4 30721990 30726957 PCDH7**
4 699620 764768 PCGF3
4 100081750 100082804 PCNAP1
4 56422685 56458412 PDCL2
4 120415549 120549239 PDE5A
4 120415557 120548892 PDE5A*
4 120415557 120549959 PDE5A**
4 619361 664571 PDE6B
4 645740 664571 PDE6B*
4 646965 664571 PDE6B**
4 157681605 157892951 PDGFC
4 55099266 55164412 PDGFRA
4 55095459 55148145 PDGFRA*
4 55095459 55164412 PDGFRA**
4 55100126 55164414 PDGFRA***
4 96761243 96762615 PDHA2
4 186421814 186456661 PDLIM3
4 186421814 186456712 PDLIM3*
4 95373092 95378335 PDLIM5
4 95373092 95589373 PDLIM5*
4 95373007 95509370 PDLIM5**
4 95373007 95589378 PDLIM5***
4 39899590 39979576 PDS5A
4 39824482 39979531 PDS5A*
4 74846531 74847744 PF4
4 74846541 74847841 PF4*
4 74719012 74720200 PF4V1
4 37828307 37864558 PGM2
4 129190396 129208968 PGRMC2
4 41746098 41750742 PHOX2B
4 25235654 25280826 PI4K2B
4 492988 533983 PIGG
4 492988 516632 PIGG*
4 492988 533710 PIGG**
4 492998 533989 PIGG***
4 492998 516632 PIGG****
4 89442149 89444927 PIGY
4 89444960 89446148 PIGY-DT
4 111538579 111563279 PITX2
4 111538579 111544233 PITX2*
4 88928786 88998929 PKD2
4 110631144 110651226 PLA2G12A
4 84011207 84031042 PLAC8
4 84014013 84035882 PLAC8*
4 84011207 84035882 PLAC8**
4 128802398 128820377 PLK4
4 128802047 128820377 PLK4*
4 155456156 155471552 PLRG1
4 155456148 155471585 PLRG1*
4 2073644 2243848 POLN
4 57844805 57897328 POLR2B
4 57845061 57897324 POLR2B*
4 147560044 147563624 POU4F2
4 122685739 122687963 PP12613
4 106290233 106395227 PPA2
4 106290233 106395219 PPA2*
4 23793643 23891670 PPARGC1A
4 23793643 24474528 PPARGC1A*
4 23884303 23891670 PPARGC1A**
4 23793643 23882915 PPARGC1A***
4 57259527 57301781 PPAT
4 74852155 74853907 PPBP
4 74919754 74921116 PPBPP2
4 76781019 76823605 PPEF2
4 159630278 159644548 PPID
4 89178771 89205713 PPM1K
4 89206081 89252573 PPM1K-DT
4 89206081 89262809 PPM1K-DT*
4 6322310 6565526 PPP2R2C
4 6322310 6557342 PPP2R2C*
4 6322304 6422845 PPP2R2C**
4 6322310 6474341 PPP2R2C***
4 6322310 6383595 PPP2R2C****
4 101944574 102268683 PPP3CA
4 121613069 121843881 PRDM5
4 81118656 81125482 PRDM8
4 81106423 81125482 PRDM8*
4 185570891 185616105 PRIMPOL
4 82008523 82075311 PRKG2
4 82008531 82136376 PRKG2*
4 82008523 82136271 PRKG2**
4 82086093 82114549 PRKG2-AS1
4 148558935 148605381 PRMT9
4 148558935 148605314 PRMT9*
4 15969850 16084959 PROM1
4 15969850 16085352 PROM1*
4 15969850 16077741 PROM1**
4 15969850 16085646 PROM1***
4 71019953 71032326 PRR27
4 119201192 119274158 PRSS12
4 152198324 152213014 PRSS48
4 7432011 7436657 PSAPL1
4 87515467 87736328 PTPN13
4 87515467 87736312 PTPN13*
4 37962018 37962748 PTTG2
4 89442149 89444927 PYURF
4 17488015 17513857 QDPR
4 17488017 17513713 QDPR*
4 122249796 122302173 QRFPR
4 13369347 13485964 RAB28
4 13369346 13485989 RAB28*
4 140375274 140397763 RAB33B
4 140372828 140375195 RAB33B-AS1
4 99182534 99365009 RAP1GDS1
4 160149634 160281321 RAPGEF2
4 160025202 160281325 RAPGEF2*
4 160188960 160281325 RAPGEF2**
4 160148783 160281251 RAPGEF2***
4 82347546 82393061 RASGEF1B
4 53728483 53733002 RASL11B
4 74437266 74486153 RASSF6
4 74437266 74486348 RASSF6*
4 155702656 155749965 RBM46
4 155702423 155749965 RBM46*
4 40425296 40518002 RBM47
4 40425296 40631881 RBM47*
4 40425296 40516598 RBM47**
4 40425296 40632611 RBM47***
4 26321367 26436752 RBPJ
4 26322849 26436752 RBPJ*
4 26322635 26436752 RBPJ**
4 26165079 26436752 RBPJ***
4 26344761 26436752 RBPJ****
4 26322635 26436543 RBPJ*****
4 76404246 76439640 RCHY1
4 76404246 76434506 RCHY1*
4 147135689 147153419 REELD1
4 37592425 37687998 RELL1
4 37612255 37687998 RELL1*
4 57774065 57802010 REST
4 57774907 57802010 REST*
4 57775078 57802010 REST**
4 39289075 39367982 RFC1
4 3315873 3433904 RGS12
4 3315873 3441640 RGS12*
4 3371924 3441640 RGS12**
4 40194578 40248587 RHOH
4 40194586 40246384 RHOH*
4 40192699 40248587 RHOH**
4 40198650 40248587 RHOH***
4 40195268 40246384 RHOH****
4 40198526 40246384 RHOH*****
4 141780960 142054623 RNF150
4 154631311 154681176 RNF175
4 1087096 1107352 RNF212
4 1065265 1107352 RNF212*
4 1050038 1107352 RNF212**
4 2470832 2517583 RNF4
4 2471179 2517586 RNF4*
4 54851665 54853449 RPL21P44
4 109541713 109551639 RPL34
4 109541745 109546526 RPL34*
4 109541713 109546526 RPL34**
4 109541784 109546526 RPL34***
4 109541745 109551639 RPL34****
4 109459345 109541613 RPL34-DT
4 39455744 39460542 RPL9
4 39455744 39460568 RPL9*
4 152020724 152025357 RPS3A
4 152020779 152025794 RPS3A*
4 110749127 110766097 RRH
4 71600126 71659274 RUFY3
4 71587680 71659274 RUFY3*
4 71587680 71674336 RUFY3**
4 71600126 71674336 RUFY3***
4 71570653 71655614 RUFY3****
4 184560787 184580338 RWDD4
4 159443033 159574521 RXFP1
4 159442865 159574521 RXFP1*
4 159443033 159567833 RXFP1**
4 6695604 6698897 S100P
4 174292104 174298683 SAP30
4 77079891 77134977 SCARB2
4 1976362 1976487 SCARNA22
4 83581039 83720010 SCD5
4 83550691 83719949 SCD5*
4 53739150 54232228 SCFD2
4 129957748 130014694 SCLT1
4 129960347 130014694 SCLT1*
4 129805147 130014694 SCLT1**
4 141264596 141303710 SCOC
4 141264614 141303710 SCOC*
4 141178461 141306882 SCOC**
4 141294663 141303710 SCOC***
4 141294799 141306882 SCOC****
4 141204879 141294546 SCOC-AS1
4 174305851 174440295 SCRG1
4 174305851 174320267 SCRG1*
4 76871058 76912115 SDAD1
4 76871067 76912098 SDAD1*
4 76901942 76927094 SDAD1-AS1
4 110354870 110461615 SEC24B
4 110354970 110462039 SEC24B*
4 110351118 110354973 SEC24B-AS1
4 119643977 119757281 SEC24D
4 83739661 83812433 SEC31A
4 83739661 83821724 SEC31A*
4 83739661 83812306 SEC31A**
4 25749054 25865188 SEL1L3
4 25749054 25864610 SEL1L3*
4 25121635 25162071 SEPSECS
4 25162293 25200127 SEPSECS-AS1
4 77870904 77959768 SEPTIN11
4 120375937 120420747 SEPTIN7P14
4 140417088 140477923 SETD7
4 140427191 140477923 SETD7*
4 140453732 140477923 SETD7**
4 154701742 154710235 SFRP2
4 52886871 52904465 SGCB
4 108746087 108836203 SGMS2
4 108745718 108836203 SGMS2*
4 108814429 108836203 SGMS2**
4 2794811 2842823 SH3BP2
4 2819896 2842823 SH3BP2*
4 2814017 2842823 SH3BP2**
4 2820540 2842823 SH3BP2***
4 152041432 152149061 SH3D19
4 152041432 152246757 SH3D19*
4 152041432 152147660 SH3D19**
4 152041432 152096704 SH3D19***
4 152041432 152147572 SH3D19****
4 170015409 170192107 SH3RF1
4 8201016 8242830 SH3TC1
4 42399504 42404504 SHISA3
4 77356381 77704405 SHROOM3
4 48343545 48428215 SLAIN2
4 1694457 1714046 SLBP
4 48485359 48491543 SLC10A4
4 87744620 87770537 SLC10A6
4 147175132 147443092 SLC10A7
4 147435048 147443092 SLC10A7*
4 147362817 147443123 SLC10A7**
4 128651554 128695447 SLC25A31
4 186064419 186071536 SLC25A4
4 981444 987192 SLC26A1
4 972860 987192 SLC26A1*
4 9827847 10023121 SLC2A9
4 9827847 10041872 SLC2A9*
4 41992546 42092478 SLC30A9
4 25657472 25680368 SLC34A2
4 25658085 25680368 SLC34A2*
4 103182820 103245469 SLC39A8
4 103172197 103266410 SLC39A8*
4 103182822 103266639 SLC39A8**
4 103182820 103266348 SLC39A8***
4 675617 682940 SLC49A3
4 72052975 72437800 SLC4A4
4 72052481 72437800 SLC4A4*
4 72204736 72437800 SLC4A4**
4 139085250 139163503 SLC7A11
4 139010167 139099331 SLC7A11-AS1
4 103806206 103940862 SLC9B1
4 103822084 103940862 SLC9B1*
4 103943409 103997918 SLC9B2
4 103943409 103998476 SLC9B2*
4 103939185 103997918 SLC9B2**
4 103939185 103998476 SLC9B2***
4 185719452 185720200 SLED1
4 20253527 20622184 SLIT2
4 20393811 20396479 SLIT2-IT1
4 146403004 146480325 SMAD1
4 146403956 146480325 SMAD1*
4 146402801 146480325 SMAD1**
4 146402457 146480325 SMAD1***
4 146403485 146480325 SMAD1****
4 146435729 146438346 SMAD1-AS1
4 146418200 146424132 SMAD1-AS2
4 144434854 144478639 SMARCA5
4 144434624 144435990 SMARCA5-AS1
4 95128758 95212443 SMARCAD1
4 95129234 95212443 SMARCAD1*
4 95174459 95212443 SMARCAD1**
4 95129015 95212443 SMARCAD1***
4 39547955 39640485 SMIM14
4 39547955 39628741 SMIM14*
4 25915813 25931501 SMIM20
4 165675282 165724947 SMIM31
4 122680084 122686319 SMIM43
4 122680084 122686555 SMIM43*
4 71226476 71232875 SMR3A
4 71248847 71255961 SMR3B
4 90645249 90757391 SNCA
4 90645249 90758312 SNCA*
4 90645249 90759455 SNCA**
4 90645249 90758127 SNCA***
4 90645249 90692885 SNCA****
4 90757551 90763142 SNCA-AS1
4 132685992 132696054 SNHG27
4 132685992 132712637 SNHG27*
4 119199916 119200978 SNHG8
4 101316283 101316404 SNORA101A
4 119200344 119200475 SNORA24
4 53579415 53579537 SNORA26
4 17322368 17322505 SNORA75B
4 83817005 83817081 SNORD143
4 83819292 83819378 SNORD144
4 79210138 79210204 SNORD161
4 4666052 4666150 SNORD162
4 152024978 152025043 SNORD73A
4 152023208 152023283 SNORD73B
4 186130710 186283492 SNX25
4 186130710 186233145 SNX25*
4 186130710 186232064 SNX25**
4 186130710 186285120 SNX25***
4 186130710 186237226 SNX25****
4 186125390 186285125 SNX25*****
4 24797194 24802464 SOD3
4 186506597 186877526 SORBS2
4 186506597 186697008 SORBS2*
4 186506597 186732258 SORBS2**
4 186506597 186732048 SORBS2***
4 186506597 186733410 SORBS2****
4 186506597 186577900 SORBS2*****
4 186506597 186578123 SORBS2******
4 7194264 7744554 SORCS2
4 77815304 77819297 SOWAHB
4 88394481 88450655 SPARCL1
4 52917469 52963465 SPATA18
4 177105730 177116736 SPATA4
4 123844232 124240587 SPATA5
4 123844232 123949656 SPATA5*
4 177241116 177253396 SPCS3
4 57676025 57687908 SPINK2
4 57676025 57688035 SPINK2*
4 57676025 57687639 SPINK2**
4 57676026 57687867 SPINK2***
4 167654535 168155741 SPOCK3
4 167654535 168155577 SPOCK3*
4 167654535 168155645 SPOCK3**
4 167675236 168155645 SPOCK3***
4 1160720 1202750 SPON2
4 1160720 1166999 SPON2*
4 1160720 1166371 SPON2**
4 88896865 88904563 SPP1
4 88896801 88904563 SPP1*
4 124317949 124324909 SPRY1
4 124319540 124324915 SPRY1*
4 124320694 124324909 SPRY1**
4 56212408 56239266 SRD5A3
4 56232767 56251747 SRD5A3-AS1
4 57333782 57369847 SRP72
4 68424444 68473055 STAP1
4 70861682 70868287 STATH
4 77227178 77232283 STBD1
4 26862462 27027003 STIM2
4 26861245 26861866 STIM2-AS1
4 26861245 26862221 STIM2-AS1*
4 5053206 5502716 STK32B
4 184826459 184944679 STOX2
4 184719174 184944683 STOX2*
4 98480022 99064627 STPG2
4 98288076 98411315 STPG2-AS1
4 4420695 4543775 STX18
4 4420695 4463699 STX18*
4 4420695 4544070 STX18**
4 4543857 4712664 STX18-AS1
4 4477847 4483427 STX18-IT1
4 70586884 70626338 SULT1B1
4 70706929 70725863 SULT1E1
4 119810008 119965164 SYNPO2
4 119771835 119982402 SYNPO2*
4 119809995 119982402 SYNPO2**
4 119810008 119959669 SYNPO2***
4 119810008 119982402 SYNPO2****
4 68926327 68929015 SYT14P1
4 1723247 1746897 TACC3
4 104507189 104641142 TACR3
4 7045098 7059677 TADA2B
4 16162127 16228094 TAPT1
4 16228285 16259810 TAPT1-AS1
4 37892704 38140794 TBC1D1
4 38121574 38140796 TBC1D1*
4 38113522 38140796 TBC1D1**
4 38111801 38140796 TBC1D1***
4 6911552 7034841 TBC1D14
4 6988935 7034841 TBC1D14*
4 6955892 7034841 TBC1D14**
4 6911170 7034845 TBC1D14***
4 6989234 7034845 TBC1D14****
4 26585545 26757835 TBC1D19
4 26585705 26757845 TBC1D19*
4 141541935 141677539 TBC1D9
4 106962755 107237366 TBCK
4 106962755 107237840 TBCK*
4 156824847 156841558 TDO2
4 48137799 48271855 TEC
4 65143420 65275168 TECRL
4 65142017 65275178 TECRL*
4 182741157 182751126 TEMN3-AS1
4 183164554 183724177 TENM3
4 183059812 183065668 TENM3-AS1
4 106067031 106163928 TET2
4 106068032 106200960 TET2*
4 106092510 106274038 TET2-AS1
4 76439682 76472532 THAP6
4 76439682 76455236 THAP6*
4 83821802 83841122 THAP9
4 83821887 83841122 THAP9*
4 83814604 83822069 THAP9-AS1
4 57396771 57469673 THEGL
4 113195692 113207060 TIFA
4 90032319 90036052 TIGD2
4 90032683 90036052 TIGD2*
4 153690505 153700882 TIGD4
4 164392246 164394906 TKTL2
4 166794388 166952111 TLL1
4 166794388 167025609 TLL1*
4 38797875 38806412 TLR1
4 38773859 38784611 TLR10
4 38773858 38784611 TLR10*
4 154605431 154627412 TLR2
4 186990309 187009227 TLR3
4 38825328 38858438 TLR6
4 164415841 164441691 TMA16
4 1108984 1116952 TMED11P
4 4237268 4249950 TMEM128
4 4237268 4249969 TMEM128*
4 1717678 1723050 TMEM129
4 1717678 1723084 TMEM129*
4 154387511 154557862 TMEM131L
4 154387497 154557862 TMEM131L*
4 159131637 159176565 TMEM144
4 83404328 83483141 TMEM150C
4 83404328 83483406 TMEM150C*
4 153539779 153601149 TMEM154
4 38968365 39034029 TMEM156
4 56262123 56292342 TMEM165
4 926247 952443 TMEM175
4 926174 952443 TMEM175*
4 148538547 148557872 TMEM184C
4 165991759 166034012 TMEM192
4 567668 570084 TMEM271
4 41937445 41962820 TMEM33
4 68775112 68829211 TMPRSS11A
4 69092370 69111412 TMPRSS11B
4 69049846 69083798 TMPRSS11BNL
4 68686593 68749720 TMPRSS11D
4 69313180 69363322 TMPRSS11E
4 68918915 68995587 TMPRSS11F
4 68857529 68863157 TMPRSS11GP
4 2743374 2758063 TNIP2
4 122052563 122148638 TNIP3
4 122052563 122085476 TNIP3*
4 122052563 122137782 TNIP3**
4 141562344 141564234 TNRC18P1
4 118004709 118006732 TRAM1L1
4 184580445 184634742 TRAPPC11
4 184580419 184634747 TRAPPC11*
4 154073314 154260469 TRIM2
4 154125594 154260469 TRIM2*
4 154125565 154197427 TRIM2**
4 154178510 154197427 TRIM2***
4 154073485 154260469 TRIM2****
4 154074229 154260469 TRIM2*****
4 154178530 154260469 TRIM2******
4 165953150 165962901 TRIM60
4 165875597 165898809 TRIM61
4 189060594 189068894 TRIML1
4 189012425 189026741 TRIML2
4 189012425 189030757 TRIML2*
4 100467867 100485196 TRMT10A
4 100467867 100484880 TRMT10A*
4 8442523 8478282 TRMT44
4 8442503 8478282 TRMT44*
4 122800182 122854268 TRPC3
4 122795635 122873215 TRPC3*
4 99391517 99579762 TSPAN5
4 147627789 147867016 TTC29
4 147627789 147867038 TTC29*
4 48068409 48136267 TXK
4 68478370 68566873 UBA6
4 68566995 68588222 UBA6-AS1
4 103715539 103747017 UBE2D3
4 103715539 103749105 UBE2D3*
4 103715539 103790050 UBE2D3**
4 103715539 103748340 UBE2D3***
4 103715539 103748708 UBE2D3****
4 103715539 103749337 UBE2D3*****
4 103715539 103748710 UBE2D3******
4 103749211 103765263 UBE2D3-AS1
4 103750470 103765263 UBE2D3-AS1*
4 39699755 39784410 UBE2K
